r,A,Q,rho,mdot,v0,vi,v3,F,E
0.01,0.000314159265358979,0.00779373577655742,1.293,0.0100773003590887,0,24.8082314798253,49.6164629596506,1,12.4041157399126
0.0109090909090909,0.000373875489352835,0.00850225721078991,1.293,0.0109934185735514,0,22.7408788565065,45.481757713013,1,11.3704394282533
0.0118181818181818,0.000438784428476591,0.0092107786450224,1.293,0.011909536788014,0,20.9915804829291,41.9831609658582,1,10.4957902414645
0.0127272727272727,0.000508886082730248,0.0099193000792549,1.293,0.0128256550024766,0,19.4921818770056,38.9843637540112,1,9.74609093850279
0.0136363636363636,0.000584180452113805,0.0106278215134874,1.293,0.0137417732169392,0,18.1927030852052,36.3854061704104,1,9.09635154260261
0.0145454545454545,0.000664667536627262,0.0113363429477199,1.293,0.0146578914314018,0,17.0556591423799,34.1113182847598,1,8.52782957118995
0.0154545454545455,0.00075034733627062,0.0120448643819524,1.293,0.0155740096458644,0,16.0523850751811,32.1047701503621,1,8.02619253759054
0.0163636363636364,0.000841219851043879,0.0127533858161849,1.293,0.016490127860327,0,15.1605859043377,30.3211718086754,1,7.58029295216884
0.0172727272727273,0.000937285080947037,0.0134619072504174,1.293,0.0174062460747896,0,14.3626603304252,28.7253206608503,1,7.18133016521258
0.0181818181818182,0.0010385430259801,0.0141704286846499,1.293,0.0183223642892523,0,13.6445273139039,27.2890546278078,1,6.82226365695196
0.0190909090909091,0.00114499368614306,0.0148789501188823,1.293,0.0192384825037149,0,12.9947879180037,25.9895758360074,1,6.49739395900186
0.02,0.00125663706143592,0.0155874715531148,1.293,0.0201546007181775,0,12.4041157399126,24.8082314798253,1,6.20205786995632
0.0209090909090909,0.00137347315185868,0.0162959929873473,1.293,0.0210707189326401,0,11.8648063599164,23.7296127198329,1,5.93240317995822
0.0218181818181818,0.00149550195741134,0.0170045144215798,1.293,0.0219868371471027,0,11.3704394282533,22.7408788565065,1,5.68521971412663
0.0227272727272727,0.0016227234780939,0.0177130358558123,1.293,0.0229029553615653,0,10.9156218511231,21.8312437022463,1,5.45781092556156
0.0236363636363636,0.00175513771390636,0.0184215572900448,1.293,0.0238190735760279,0,10.4957902414645,20.9915804829291,1,5.24789512073227
0.0245454545454545,0.00189274466484873,0.0191300787242773,1.293,0.0247351917904905,0,10.1070572695585,20.2141145391169,1,5.05352863477923
0.0254545454545455,0.00203554433092099,0.0198386001585098,1.293,0.0256513100049532,0,9.74609093850279,19.4921818770056,1,4.8730454692514
0.0263636363636364,0.00218353671212315,0.0205471215927423,1.293,0.0265674282194158,0,9.41001883717511,18.8200376743502,1,4.70500941858755
0.0272727272727273,0.00233672180845522,0.0212556430269748,1.293,0.0274835464338784,0,9.09635154260261,18.1927030852052,1,4.5481757713013
0.0281818181818182,0.00249509961991718,0.0219641644612073,1.293,0.028399664648341,0,8.80292084767994,17.6058416953599,1,4.40146042383997
0.0290909090909091,0.00265867014650905,0.0226726858954398,1.293,0.0293157828628036,0,8.52782957118994,17.0556591423799,1,4.26391478559497
0.03,0.00282743338823081,0.0233812073296722,1.293,0.0302319010772662,0,8.2694104932751,16.5388209865502,1,4.13470524663755
0.0309090909090909,0.00300138934508248,0.0240897287639048,1.293,0.0311480192917288,0,8.02619253759053,16.0523850751811,1,4.01309626879527
0.0318181818181818,0.00318053801706405,0.0247982501981372,1.293,0.0320641375061914,0,7.79687275080223,15.5937455016045,1,3.89843637540112
0.0327272727272727,0.00336487940417551,0.0255067716323697,1.293,0.0329802557206541,0,7.58029295216884,15.1605859043377,1,3.79014647608442
0.0336363636363636,0.00355441350641688,0.0262152930666022,1.293,0.0338963739351167,0,7.37542016967779,14.7508403393556,1,3.68771008483889
0.0345454545454545,0.00374914032378815,0.0269238145008347,1.293,0.0348124921495793,0,7.18133016521258,14.3626603304252,1,3.59066508260629
0.0354545454545455,0.00394905985628932,0.0276323359350672,1.293,0.0357286103640419,0,6.9971934943097,13.9943869886194,1,3.49859674715485
0.0363636363636364,0.00415417210392039,0.0283408573692997,1.293,0.0366447285785045,0,6.82226365695195,13.6445273139039,1,3.41113182847598
0.0372727272727273,0.00436447706668136,0.0290493788035322,1.293,0.0375608467929671,0,6.65586698239215,13.3117339647843,1,3.32793349119608
0.0381818181818182,0.00457997474457223,0.0297579002377647,1.293,0.0384769650074297,0,6.49739395900186,12.9947879180037,1,3.24869697950093
0.0390909090909091,0.004800665137593,0.0304664216719972,1.293,0.0393930832218924,0,6.34629177390879,12.6925835478176,1,3.1731458869544
0.04,0.00502654824574367,0.0311749431062297,1.293,0.040309201436355,0,6.20205786995632,12.4041157399126,1,3.10102893497816
0.0409090909090909,0.00525762406902424,0.0318834645404622,1.293,0.0412253196508176,0,6.06423436173507,12.1284687234701,1,3.03211718086754
0.0418181818181818,0.00549389260743471,0.0325919859746947,1.293,0.0421414378652802,0,5.93240317995822,11.8648063599164,1,2.96620158997911
0.0427272727272727,0.00573535386097509,0.0333005074089271,1.293,0.0430575560797428,0,5.80618183570379,11.6123636714076,1,2.90309091785189
0.0436363636363636,0.00598200782964536,0.0340090288431596,1.293,0.0439736742942054,0,5.68521971412663,11.3704394282533,1,2.84260985706331
0.0445454545454545,0.00623385451344553,0.0347175502773921,1.293,0.044889792508668,0,5.5691948220016,11.1383896440032,1,2.7845974110008
0.0454545454545455,0.00649089391237561,0.0354260717116246,1.293,0.0458059107231306,0,5.45781092556156,10.9156218511231,1,2.72890546278078
0.0463636363636364,0.00675312602643558,0.0361345931458571,1.293,0.0467220289375933,0,5.35079502506036,10.7015900501207,1,2.67539751253018
0.0472727272727273,0.00702055085562546,0.0368431145800896,1.293,0.0476381471520559,0,5.24789512073227,10.4957902414645,1,2.62394756036614
0.0481818181818182,0.00729316839994523,0.0375516360143221,1.293,0.0485542653665185,0,5.14887823166185,10.2977564633237,1,2.57443911583093
0.0490909090909091,0.00757097865939491,0.0382601574485546,1.293,0.0494703835809811,0,5.05352863477922,10.1070572695585,1,2.52676431738961
0.05,0.00785398163397448,0.0389686788827871,1.293,0.0503865017954437,0,4.96164629596506,9.92329259193012,1,2.48082314798253
0.0509090909090909,0.00814217732368396,0.0396772003170196,1.293,0.0513026200099063,0,4.8730454692514,9.74609093850279,1,2.4365227346257
0.0518181818181818,0.00843556572852334,0.0403857217512521,1.293,0.0522187382243689,0,4.78755344347506,9.57510688695011,1,2.39377672173753
0.0527272727272727,0.00873414684849262,0.0410942431854846,1.293,0.0531348564388315,0,4.70500941858755,9.41001883717511,1,2.35250470929378
0.0536363636363636,0.0090379206835918,0.0418027646197171,1.293,0.0540509746532942,0,4.62526349623861,9.25052699247723,1,2.31263174811931
0.0545454545454546,0.00934688723382087,0.0425112860539495,1.293,0.0549670928677568,0,4.5481757713013,9.09635154260261,1,2.27408788565065
0.0554545454545455,0.00966104649917986,0.0432198074881821,1.293,0.0558832110822194,0,4.47361551275538,8.94723102551076,1,2.23680775637769
0.0563636363636364,0.00998039847966873,0.0439283289224145,1.293,0.056799329296682,0,4.40146042383997,8.80292084767994,1,2.20073021191998
0.0572727272727273,0.0103049431752875,0.044636850356647,1.293,0.0577154475111446,0,4.33159597266791,8.66319194533581,1,2.16579798633395
0.0581818181818182,0.0106346805860362,0.0453453717908795,1.293,0.0586315657256072,0,4.26391478559497,8.52782957118994,1,2.13195739279749
0.0590909090909091,0.0109696107119148,0.046053893225112,1.293,0.0595476839400698,0,4.19831609658582,8.39663219317164,1,2.09915804829291
0.06,0.0113097335529233,0.0467624146593445,1.293,0.0604638021545325,0,4.13470524663755,8.2694104932751,1,2.06735262331877
0.0609090909090909,0.0116550491090616,0.047470936093577,1.293,0.0613799203689951,0,4.07299322803102,8.14598645606204,1,2.03649661401551
0.0618181818181818,0.0120055573803299,0.0481794575278095,1.293,0.0622960385834577,0,4.01309626879527,8.02619253759053,1,2.00654813439763
0.0627272727272727,0.0123612583667281,0.048887978962042,1.293,0.0632121567979203,0,3.95493545330548,7.90987090661096,1,1.97746772665274
