r,A,Q,rho,mdot,v0,vi,v3,F,E
0.01,0.000314159265358979,0.00551100341837995,1.293,0.00712572741996528,0,17.54206870863,35.0841374172601,0.5,4.38551717715751
0.0109090909090909,0.000373875489352835,0.00601200372914177,1.293,0.0077735208217803,0,16.0802296495775,32.1604592991551,0.5,4.02005741239438
0.0118181818181818,0.000438784428476591,0.00651300403990358,1.293,0.00842131422359533,0,14.8432889073023,29.6865778146047,0.5,3.71082222682559
0.0127272727272727,0.000508886082730248,0.0070140043506654,1.293,0.00906910762541036,0,13.7830539853522,27.5661079707044,0.5,3.44576349633804
0.0136363636363636,0.000584180452113805,0.00751500466142721,1.293,0.00971690102722538,0,12.864183719662,25.7283674393241,0.5,3.21604592991551
0.0145454545454545,0.000664667536627262,0.00801600497218902,1.293,0.0103646944290404,0,12.0601722371832,24.1203444743663,0.5,3.01504305929579
0.0154545454545455,0.00075034733627062,0.00851700528295084,1.293,0.0110124878308554,0,11.3507503408783,22.7015006817565,0.5,2.83768758521957
0.0163636363636364,0.000841219851043879,0.00901800559371265,1.293,0.0116602812326705,0,10.7201530997184,21.4403061994367,0.5,2.68003827492959
0.0172727272727273,0.000937285080947037,0.00951900590447446,1.293,0.0123080746344855,0,10.1559345155227,20.3118690310453,0.5,2.53898362888066
0.0181818181818182,0.0010385430259801,0.0100200062152363,1.293,0.0129558680363005,0,9.64813778974652,19.296275579493,0.5,2.41203444743663
0.0190909090909091,0.00114499368614306,0.0105210065259981,1.293,0.0136036614381155,0,9.18870265690145,18.3774053138029,0.5,2.29717566422536
0.02,0.00125663706143592,0.0110220068367599,1.293,0.0142514548399306,0,8.77103435431502,17.54206870863,0.5,2.19275858857875
0.0209090909090909,0.00137347315185868,0.0115230071475217,1.293,0.0148992482417456,0,8.38968503456219,16.7793700691244,0.5,2.09742125864055
0.0218181818181818,0.00149550195741134,0.0120240074582835,1.293,0.0155470416435606,0,8.04011482478877,16.0802296495775,0.5,2.01002870619719
0.0227272727272727,0.0016227234780939,0.0125250077690453,1.293,0.0161948350453756,0,7.71851023179722,15.4370204635944,0.5,1.92962755794931
0.0236363636363636,0.00175513771390636,0.0130260080798072,1.293,0.0168426284471907,0,7.42164445365117,14.8432889073023,0.5,1.85541111341279
0.0245454545454545,0.00189274466484873,0.013527008390569,1.293,0.0174904218490057,0,7.14676873314557,14.2935374662911,0.5,1.78669218328639
0.0254545454545455,0.00203554433092099,0.0140280087013308,1.293,0.0181382152508207,0,6.89152699267609,13.7830539853522,0.5,1.72288174816902
0.0263636363636364,0.00218353671212315,0.0145290090120926,1.293,0.0187860086526357,0,6.65388813085967,13.3077762617193,0.5,1.66347203271492
0.0272727272727273,0.00233672180845522,0.0150300093228544,1.293,0.0194338020544508,0,6.43209185983102,12.864183719662,0.5,1.60802296495775
0.0281818181818182,0.00249509961991718,0.0155310096336162,1.293,0.0200815954562658,0,6.22460502564292,12.4492100512858,0.5,1.55615125641073
0.0290909090909091,0.00265867014650905,0.016032009944378,1.293,0.0207293888580808,0,6.03008611859158,12.0601722371832,0.5,1.50752152964789
0.03,0.00282743338823081,0.0165330102551399,1.293,0.0213771822598958,0,5.84735623621001,11.69471247242,0.5,1.4618390590525
0.0309090909090909,0.00300138934508248,0.0170340105659017,1.293,0.0220249756617109,0,5.67537517043913,11.3507503408783,0.5,1.41884379260978
0.0318181818181818,0.00318053801706405,0.0175350108766635,1.293,0.0226727690635259,0,5.51322159414087,11.0264431882817,0.5,1.37830539853522
0.0327272727272727,0.00336487940417551,0.0180360111874253,1.293,0.0233205624653409,0,5.36007654985918,10.7201530997184,0.5,1.34001913746479
0.0336363636363636,0.00355441350641688,0.0185370114981871,1.293,0.0239683558671559,0,5.2152096160792,10.4304192321584,0.5,1.3038024040198
0.0345454545454545,0.00374914032378815,0.0190380118089489,1.293,0.024616149268971,0,5.07796725776133,10.1559345155227,0.5,1.26949181444033
0.0354545454545455,0.00394905985628932,0.0195390121197107,1.293,0.025263942670786,0,4.94776296910078,9.89552593820156,0.5,1.2369407422752
0.0363636363636364,0.00415417210392039,0.0200400124304726,1.293,0.025911736072601,0,4.82406889487326,9.64813778974652,0.5,1.20601722371832
0.0372727272727273,0.00436447706668136,0.0205410127412344,1.293,0.026559529474416,0,4.70640867792513,9.41281735585027,0.5,1.17660216948128
0.0381818181818182,0.00457997474457223,0.0210420130519962,1.293,0.0272073228762311,0,4.59435132845072,9.18870265690145,0.5,1.14858783211268
0.0390909090909091,0.004800665137593,0.021543013362758,1.293,0.0278551162780461,0,4.48750594871931,8.97501189743863,0.5,1.12187648717983
