r,A,Q,rho,mdot,v0,vi,v3,F,E
0.01,0.000314159265358979,0.00389686788827871,1.293,0.00503865017954437,0,12.4041157399126,24.8082314798253,0.25,1.55051446748908
0.0109090909090909,0.000373875489352835,0.00425112860539496,1.293,0.00549670928677568,0,11.3704394282533,22.7408788565065,0.25,1.42130492853166
0.0118181818181818,0.000438784428476591,0.0046053893225112,1.293,0.00595476839400698,0,10.4957902414645,20.9915804829291,0.25,1.31197378018307
0.0127272727272727,0.000508886082730248,0.00495965003962745,1.293,0.00641282750123829,0,9.74609093850279,19.4921818770056,0.25,1.21826136731285
0.0136363636363636,0.000584180452113805,0.00531391075674369,1.293,0.0068708866084696,0,9.09635154260261,18.1927030852052,0.25,1.13704394282533
0.0145454545454545,0.000664667536627262,0.00566817147385994,1.293,0.0073289457157009,0,8.52782957118994,17.0556591423799,0.25,1.06597869639874
0.0154545454545455,0.00075034733627062,0.00602243219097619,1.293,0.00778700482293221,0,8.02619253759054,16.0523850751811,0.25,1.00327406719882
0.0163636363636364,0.000841219851043879,0.00637669290809243,1.293,0.00824506393016351,0,7.58029295216884,15.1605859043377,0.25,0.947536619021105
0.0172727272727273,0.000937285080947037,0.00673095362520868,1.293,0.00870312303739482,0,7.18133016521258,14.3626603304252,0.25,0.897666270651573
0.0181818181818182,0.0010385430259801,0.00708521434232492,1.293,0.00916118214462613,0,6.82226365695196,13.6445273139039,0.25,0.852782957118994
0.0190909090909091,0.00114499368614306,0.00743947505944117,1.293,0.00961924125185743,0,6.49739395900186,12.9947879180037,0.25,0.812174244875232
0.02,0.00125663706143592,0.00779373577655742,1.293,0.0100773003590887,0,6.20205786995632,12.4041157399126,0.25,0.77525723374454
0.0209090909090909,0.00137347315185868,0.00814799649367367,1.293,0.0105353594663201,0,5.93240317995822,11.8648063599164,0.25,0.741550397494778
0.0218181818181818,0.00149550195741134,0.00850225721078991,1.293,0.0109934185735514,0,5.68521971412663,11.3704394282533,0.25,0.710652464265829
0.0227272727272727,0.0016227234780939,0.00885651792790616,1.293,0.0114514776807827,0,5.45781092556156,10.9156218511231,0.25,0.682226365695195
0.0236363636363636,0.00175513771390636,0.0092107786450224,1.293,0.011909536788014,0,5.24789512073227,10.4957902414645,0.25,0.655986890091534
0.0245454545454545,0.00189274466484873,0.00956503936213865,1.293,0.0123675958952453,0,5.05352863477923,10.1070572695585,0.25,0.631691079347403
0.0254545454545455,0.00203554433092099,0.0099193000792549,1.293,0.0128256550024766,0,4.8730454692514,9.74609093850279,0.25,0.609130683656425
0.0263636363636364,0.00218353671212315,0.0102735607963711,1.293,0.0132837141097079,0,4.70500941858755,9.41001883717511,0.25,0.588126177323444
0.0272727272727273,0.00233672180845522,0.0106278215134874,1.293,0.0137417732169392,0,4.5481757713013,9.09635154260261,0.25,0.568521971412663
0.0281818181818182,0.00249509961991718,0.0109820822306036,1.293,0.0141998323241705,0,4.40146042383997,8.80292084767994,0.25,0.550182552979996
0.0290909090909091,0.00265867014650905,0.0113363429477199,1.293,0.0146578914314018,0,4.26391478559497,8.52782957118994,0.25,0.532989348199372
0.03,0.00282743338823081,0.0116906036648361,1.293,0.0151159505386331,0,4.13470524663755,8.2694104932751,0.25,0.516838155829693
0.0309090909090909,0.00300138934508248,0.0120448643819524,1.293,0.0155740096458644,0,4.01309626879527,8.02619253759053,0.25,0.501637033599408
0.0318181818181818,0.00318053801706405,0.0123991250990686,1.293,0.0160320687530957,0,3.89843637540112,7.79687275080223,0.25,0.48730454692514
0.0327272727272727,0.00336487940417551,0.0127533858161849,1.293,0.016490127860327,0,3.79014647608442,7.58029295216884,0.25,0.473768309510552
0.0336363636363636,0.00355441350641688,0.0131076465333011,1.293,0.0169481869675583,0,3.68771008483889,7.37542016967779,0.25,0.460963760604862
0.0345454545454545,0.00374914032378815,0.0134619072504174,1.293,0.0174062460747896,0,3.59066508260629,7.18133016521258,0.25,0.448833135325787
0.0354545454545455,0.00394905985628932,0.0138161679675336,1.293,0.017864305182021,0,3.49859674715485,6.9971934943097,0.25,0.437324593394356
0.0363636363636364,0.00415417210392039,0.0141704286846499,1.293,0.0183223642892523,0,3.41113182847598,6.82226365695195,0.25,0.426391478559497
0.0372727272727273,0.00436447706668136,0.0145246894017661,1.293,0.0187804233964836,0,3.32793349119608,6.65586698239215,0.25,0.415991686399509
0.0381818181818182,0.00457997474457223,0.0148789501188823,1.293,0.0192384825037149,0,3.24869697950093,6.49739395900186,0.25,0.406087122437616
0.0390909090909091,0.004800665137593,0.0152332108359986,1.293,0.0196965416109462,0,3.1731458869544,6.34629177390879,0.25,0.3966432358693
0.04,0.00502654824574367,0.0155874715531148,1.293,0.0201546007181775,0,3.10102893497816,6.20205786995632,0.25,0.38762861687227
0.0409090909090909,0.00525762406902424,0.0159417322702311,1.293,0.0206126598254088,0,3.03211718086754,6.06423436173507,0.25,0.379014647608442
0.0418181818181818,0.00549389260743471,0.0162959929873473,1.293,0.0210707189326401,0,2.96620158997911,5.93240317995822,0.25,0.370775198747389
0.0427272727272727,0.00573535386097509,0.0166502537044636,1.293,0.0215287780398714,0,2.9030909178519,5.80618183570379,0.25,0.362886364731487
0.0436363636363636,0.00598200782964536,0.0170045144215798,1.293,0.0219868371471027,0,2.84260985706331,5.68521971412663,0.25,0.355326232132914
0.0445454545454545,0.00623385451344553,0.0173587751386961,1.293,0.022444896254334,0,2.7845974110008,5.5691948220016,0.25,0.3480746763751
0.0454545454545455,0.00649089391237561,0.0177130358558123,1.293,0.0229029553615653,0,2.72890546278078,5.45781092556156,0.25,0.341113182847598
0.0463636363636364,0.00675312602643558,0.0180672965729286,1.293,0.0233610144687966,0,2.67539751253018,5.35079502506036,0.25,0.334424689066272
0.0472727272727273,0.00702055085562546,0.0184215572900448,1.293,0.0238190735760279,0,2.62394756036614,5.24789512073227,0.25,0.327993445045767
0.0481818181818182,0.00729316839994523,0.0187758180071611,1.293,0.0242771326832592,0,2.57443911583093,5.14887823166185,0.25,0.321804889478866
0.0490909090909091,0.00757097865939491,0.0191300787242773,1.293,0.0247351917904905,0,2.52676431738961,5.05352863477922,0.25,0.315845539673701
0.05,0.00785398163397448,0.0194843394413935,1.293,0.0251932508977218,0,2.48082314798253,4.96164629596506,0.25,0.310102893497816
0.0509090909090909,0.00814217732368396,0.0198386001585098,1.293,0.0256513100049532,0,2.4365227346257,4.8730454692514,0.25,0.304565341828212
0.0518181818181818,0.00843556572852334,0.020192860875626,1.293,0.0261093691121845,0,2.39377672173753,4.78755344347506,0.25,0.299222090217191
0.0527272727272727,0.00873414684849262,0.0205471215927423,1.293,0.0265674282194158,0,2.35250470929378,4.70500941858755,0.25,0.294063088661722
0.0536363636363636,0.0090379206835918,0.0209013823098585,1.293,0.0270254873266471,0,2.31263174811931,4.62526349623861,0.25,0.289078968514913
0.0545454545454546,0.00934688723382087,0.0212556430269748,1.293,0.0274835464338784,0,2.27408788565065,4.5481757713013,0.25,0.284260985706331
0.0554545454545455,0.00966104649917986,0.021609903744091,1.293,0.0279416055411097,0,2.23680775637769,4.47361551275538,0.25,0.279600969547211
0.0563636363636364,0.00998039847966873,0.0219641644612073,1.293,0.028399664648341,0,2.20073021191999,4.40146042383997,0.25,0.275091276489998
0.0572727272727273,0.0103049431752875,0.0223184251783235,1.293,0.0288577237555723,0,2.16579798633395,4.33159597266791,0.25,0.270724748291744
0.0581818181818182,0.0106346805860362,0.0226726858954398,1.293,0.0293157828628036,0,2.13195739279749,4.26391478559497,0.25,0.266494674099686
0.0590909090909091,0.0109696107119148,0.023026946612556,1.293,0.0297738419700349,0,2.09915804829291,4.19831609658582,0.25,0.262394756036614
0.06,0.0113097335529233,0.0233812073296723,1.293,0.0302319010772662,0,2.06735262331877,4.13470524663755,0.25,0.258419077914847
0.0609090909090909,0.0116550491090616,0.0237354680467885,1.293,0.0306899601844975,0,2.03649661401551,4.07299322803102,0.25,0.254562076751939
0.0618181818181818,0.0120055573803299,0.0240897287639048,1.293,0.0311480192917288,0,2.00654813439763,4.01309626879527,0.25,0.250818516799704
0.0627272727272727,0.0123612583667281,0.024443989481021,1.293,0.0316060783989601,0,1.97746772665274,3.95493545330548,0.25,0.247183465831593
0.0636363636363636,0.0127221520682562,0.0247982501981372,1.293,0.0320641375061914,0,1.94921818770056,3.89843637540112,0.25,0.24365227346257
0.0645454545454545,0.0130882384849142,0.0251525109152535,1.293,0.0325221966134228,0,1.921764410409,3.843528820818,0.25,0.240220551301125
0.0654545454545455,0.0134595176167021,0.0255067716323697,1.293,0.0329802557206541,0,1.89507323804221,3.79014647608442,0.25,0.236884154755276
0.0663636363636364,0.0138359894636198,0.025861032349486,1.293,0.0334383148278854,0,1.86911333067177,3.73822666134354,0.25,0.233639166333971
0.0672727272727273,0.0142176540256675,0.0262152930666022,1.293,0.0338963739351167,0,1.84385504241945,3.68771008483889,0.25,0.230481880302431
0.0681818181818182,0.0146045113028451,0.0265695537837185,1.293,0.034354433042348,0,1.81927030852052,3.63854061704104,0.25,0.227408788565065
0.0690909090909091,0.0149965612951526,0.0269238145008347,1.293,0.0348124921495793,0,1.79533254130315,3.59066508260629,0.25,0.224416567662893
0.07,0.01539380400259,0.027278075217951,1.293,0.0352705512568106,0,1.77201653427324,3.54403306854647,0.25,0.221502066784154
0.0709090909090909,0.0157962394251573,0.0276323359350672,1.293,0.0357286103640419,0,1.74929837357742,3.49859674715485,0.25,0.218662296697178
0.0718181818181818,0.0162038675628545,0.0279865966521835,1.293,0.0361866694712732,0,1.72715535619037,3.45431071238074,0.25,0.215894419523796
0.0727272727272727,0.0166166884156816,0.0283408573692997,1.293,0.0366447285785045,0,1.70556591423799,3.41113182847598,0.25,0.213195739279749
