r,A,Q,rho,mdot,v0,vi,v3,F,E
0.01,0.000314159265358979,0.0110220068367599,1.293,0.0142514548399306,0,35.0841374172601,70.1682748345202,2,35.0841374172601
0.0109090909090909,0.000373875489352835,0.0120240074582835,1.293,0.0155470416435606,0,32.1604592991551,64.3209185983101,2,32.1604592991551
0.0118181818181818,0.000438784428476591,0.0130260080798072,1.293,0.0168426284471907,0,29.6865778146047,59.3731556292094,2,29.6865778146047
0.0127272727272727,0.000508886082730248,0.0140280087013308,1.293,0.0181382152508207,0,27.5661079707044,55.1322159414087,2,27.5661079707044
0.0136363636363636,0.000584180452113805,0.0150300093228544,1.293,0.0194338020544508,0,25.7283674393241,51.4567348786481,2,25.7283674393241
0.0145454545454545,0.000664667536627262,0.016032009944378,1.293,0.0207293888580808,0,24.1203444743663,48.2406889487326,2,24.1203444743663
0.0154545454545455,0.00075034733627062,0.0170340105659017,1.293,0.0220249756617109,0,22.7015006817565,45.4030013635131,2,22.7015006817565
0.0163636363636364,0.000841219851043879,0.0180360111874253,1.293,0.0233205624653409,0,21.4403061994367,42.8806123988734,2,21.4403061994367
0.0172727272727273,0.000937285080947037,0.0190380118089489,1.293,0.024616149268971,0,20.3118690310453,40.6237380620906,2,20.3118690310453
0.0181818181818182,0.0010385430259801,0.0200400124304726,1.293,0.025911736072601,0,19.296275579493,38.5925511589861,2,19.296275579493
0.0190909090909091,0.00114499368614306,0.0210420130519962,1.293,0.0272073228762311,0,18.3774053138029,36.7548106276058,2,18.3774053138029
0.02,0.00125663706143592,0.0220440136735198,1.293,0.0285029096798611,0,17.54206870863,35.0841374172601,2,17.54206870863
0.0209090909090909,0.00137347315185868,0.0230460142950434,1.293,0.0297984964834912,0,16.7793700691244,33.5587401382488,2,16.7793700691244
0.0218181818181818,0.00149550195741134,0.0240480149165671,1.293,0.0310940832871212,0,16.0802296495775,32.1604592991551,2,16.0802296495775
0.0227272727272727,0.0016227234780939,0.0250500155380907,1.293,0.0323896700907513,0,15.4370204635944,30.8740409271889,2,15.4370204635944
0.0236363636363636,0.00175513771390636,0.0260520161596143,1.293,0.0336852568943813,0,14.8432889073023,29.6865778146047,2,14.8432889073023
0.0245454545454545,0.00189274466484873,0.027054016781138,1.293,0.0349808436980114,0,14.2935374662911,28.5870749325823,2,14.2935374662911
0.0254545454545455,0.00203554433092099,0.0280560174026616,1.293,0.0362764305016414,0,13.7830539853522,27.5661079707043,2,13.7830539853522
