r,A,Q,rho,mdot,v0,vi,v3,F,E
0.01,0.000314159265358979,0.0155874715531148,1.293,0.0201546007181775,0,49.6164629596506,99.2329259193012,4,99.2329259193012
0.0109090909090909,0.000373875489352835,0.0170045144215798,1.293,0.0219868371471027,0,45.481757713013,90.9635154260261,4,90.9635154260261
0.0118181818181818,0.000438784428476591,0.0184215572900448,1.293,0.0238190735760279,0,41.9831609658582,83.9663219317164,4,83.9663219317163
0.0127272727272727,0.000508886082730248,0.0198386001585098,1.293,0.0256513100049532,0,38.9843637540112,77.9687275080223,4,77.9687275080223
0.0136363636363636,0.000584180452113805,0.0212556430269748,1.293,0.0274835464338784,0,36.3854061704104,72.7708123408209,4,72.7708123408209
0.0145454545454545,0.000664667536627262,0.0226726858954398,1.293,0.0293157828628036,0,34.1113182847598,68.2226365695196,4,68.2226365695196
0.0154545454545455,0.00075034733627062,0.0240897287639047,1.293,0.0311480192917288,0,32.1047701503621,64.2095403007243,4,64.2095403007243
0.0163636363636364,0.000841219851043879,0.0255067716323697,1.293,0.0329802557206541,0,30.3211718086754,60.6423436173507,4,60.6423436173507
0.0172727272727273,0.000937285080947037,0.0269238145008347,1.293,0.0348124921495793,0,28.7253206608503,57.4506413217007,4,57.4506413217007
0.0181818181818182,0.0010385430259801,0.0283408573692997,1.293,0.0366447285785045,0,27.2890546278078,54.5781092556156,4,54.5781092556156
0.0190909090909091,0.00114499368614306,0.0297579002377647,1.293,0.0384769650074297,0,25.9895758360074,51.9791516720149,4,51.9791516720149
0.02,0.00125663706143592,0.0311749431062297,1.293,0.040309201436355,0,24.8082314798253,49.6164629596506,4,49.6164629596506
0.0209090909090909,0.00137347315185868,0.0325919859746947,1.293,0.0421414378652802,0,23.7296127198329,47.4592254396658,4,47.4592254396658
0.0218181818181818,0.00149550195741134,0.0340090288431597,1.293,0.0439736742942054,0,22.7408788565065,45.481757713013,4,45.481757713013
0.0227272727272727,0.0016227234780939,0.0354260717116246,1.293,0.0458059107231306,0,21.8312437022463,43.6624874044925,4,43.6624874044925
0.0236363636363636,0.00175513771390636,0.0368431145800896,1.293,0.0476381471520559,0,20.9915804829291,41.9831609658582,4,41.9831609658582
0.0245454545454545,0.00189274466484873,0.0382601574485546,1.293,0.0494703835809811,0,20.2141145391169,40.4282290782338,4,40.4282290782338
0.0254545454545455,0.00203554433092099,0.0396772003170196,1.293,0.0513026200099063,0,19.4921818770056,38.9843637540112,4,38.9843637540112
0.0263636363636364,0.00218353671212315,0.0410942431854846,1.293,0.0531348564388315,0,18.8200376743502,37.6400753487004,4,37.6400753487004
0.0272727272727273,0.00233672180845522,0.0425112860539495,1.293,0.0549670928677568,0,18.1927030852052,36.3854061704104,4,36.3854061704104
0.0281818181818182,0.00249509961991718,0.0439283289224145,1.293,0.056799329296682,0,17.6058416953599,35.2116833907198,4,35.2116833907198
0.0290909090909091,0.00265867014650905,0.0453453717908795,1.293,0.0586315657256072,0,17.0556591423799,34.1113182847598,4,34.1113182847598
0.03,0.00282743338823081,0.0467624146593445,1.293,0.0604638021545324,0,16.5388209865502,33.0776419731004,4,33.0776419731004
0.0309090909090909,0.00300138934508248,0.0481794575278095,1.293,0.0622960385834577,0,16.0523850751811,32.1047701503621,4,32.1047701503621
0.0318181818181818,0.00318053801706405,0.0495965003962745,1.293,0.0641282750123829,0,15.5937455016045,31.1874910032089,4,31.1874910032089
0.0327272727272727,0.00336487940417551,0.0510135432647395,1.293,0.0659605114413081,0,15.1605859043377,30.3211718086754,4,30.3211718086753
0.0336363636363636,0.00355441350641688,0.0524305861332044,1.293,0.0677927478702333,0,14.7508403393556,29.5016806787112,4,29.5016806787112
0.0345454545454545,0.00374914032378815,0.0538476290016694,1.293,0.0696249842991586,0,14.3626603304252,28.7253206608503,4,28.7253206608503
0.0354545454545455,0.00394905985628932,0.0552646718701344,1.293,0.0714572207280838,0,13.9943869886194,27.9887739772388,4,27.9887739772388
0.0363636363636364,0.00415417210392039,0.0566817147385994,1.293,0.073289457157009,0,13.6445273139039,27.2890546278078,4,27.2890546278078
0.0372727272727273,0.00436447706668136,0.0580987576070644,1.293,0.0751216935859343,0,13.3117339647843,26.6234679295686,4,26.6234679295686
0.0381818181818182,0.00457997474457223,0.0595158004755294,1.293,0.0769539300148595,0,12.9947879180037,25.9895758360074,4,25.9895758360074
0.0390909090909091,0.004800665137593,0.0609328433439944,1.293,0.0787861664437847,0,12.6925835478176,25.3851670956352,4,25.3851670956352
0.04,0.00502654824574367,0.0623498862124593,1.293,0.0806184028727099,0,12.4041157399126,24.8082314798253,4,24.8082314798253
0.0409090909090909,0.00525762406902424,0.0637669290809243,1.293,0.0824506393016352,0,12.1284687234701,24.2569374469403,4,24.2569374469403
0.0418181818181818,0.00549389260743471,0.0651839719493893,1.293,0.0842828757305604,0,11.8648063599164,23.7296127198329,4,23.7296127198329
